ID	Type	RO:0002220	contact_um2	min_dist_um	centroid_um	spatial_atlas
MBA:296	owl:NamedIndividual	MBA:484682516	555000.017	25.000	941.561	n2o:CCF2020
MBA:484682516	owl:NamedIndividual	MBA:296	555000.017	25.000	941.561	n2o:CCF2020
MBA:296	owl:NamedIndividual	MBA:556	114375.003	25.000	1944.785	n2o:CCF2020
MBA:556	owl:NamedIndividual	MBA:296	114375.003	25.000	1944.785	n2o:CCF2020
MBA:296	owl:NamedIndividual	MBA:588	4086250.122	25.000	98.627	n2o:CCF2020
MBA:588	owl:NamedIndividual	MBA:296	4086250.122	25.000	98.627	n2o:CCF2020
MBA:296	owl:NamedIndividual	MBA:687	2500.000	25.000	3163.812	n2o:CCF2020
MBA:687	owl:NamedIndividual	MBA:296	2500.000	25.000	3163.812	n2o:CCF2020
MBA:296	owl:NamedIndividual	MBA:772	4301875.128	25.000	73.791	n2o:CCF2020
MBA:772	owl:NamedIndividual	MBA:296	4301875.128	25.000	73.791	n2o:CCF2020
MBA:296	owl:NamedIndividual	MBA:814	85625.003	25.000	2221.486	n2o:CCF2020
MBA:814	owl:NamedIndividual	MBA:296	85625.003	25.000	2221.486	n2o:CCF2020
MBA:296	owl:NamedIndividual	MBA:935	625.000	25.000	848.509	n2o:CCF2020
MBA:935	owl:NamedIndividual	MBA:296	625.000	25.000	848.509	n2o:CCF2020
MBA:298	owl:NamedIndividual	MBA:342	2815000.084	25.000	520.821	n2o:CCF2020
MBA:342	owl:NamedIndividual	MBA:298	2815000.084	25.000	520.821	n2o:CCF2020
MBA:298	owl:NamedIndividual	MBA:477	195625.006	25.000	1252.738	n2o:CCF2020
MBA:477	owl:NamedIndividual	MBA:298	195625.006	25.000	1252.738	n2o:CCF2020
MBA:298	owl:NamedIndividual	MBA:596	943750.028	25.000	587.574	n2o:CCF2020
MBA:596	owl:NamedIndividual	MBA:298	943750.028	25.000	587.574	n2o:CCF2020
MBA:298	owl:NamedIndividual	MBA:754	113750.003	25.000	1078.701	n2o:CCF2020
MBA:754	owl:NamedIndividual	MBA:298	113750.003	25.000	1078.701	n2o:CCF2020
MBA:298	owl:NamedIndividual	MBA:803	1261250.038	25.000	1102.455	n2o:CCF2020
MBA:803	owl:NamedIndividual	MBA:298	1261250.038	25.000	1102.455	n2o:CCF2020
MBA:30	owl:NamedIndividual	MBA:347	592500.018	25.000	30.852	n2o:CCF2020
MBA:347	owl:NamedIndividual	MBA:30	592500.018	25.000	30.852	n2o:CCF2020
MBA:30	owl:NamedIndividual	MBA:38	105000.003	25.000	744.404	n2o:CCF2020
MBA:38	owl:NamedIndividual	MBA:30	105000.003	25.000	744.404	n2o:CCF2020
MBA:301	owl:NamedIndividual	MBA:327	109375.003	25.000	2184.583	n2o:CCF2020
MBA:327	owl:NamedIndividual	MBA:301	109375.003	25.000	2184.583	n2o:CCF2020
MBA:301	owl:NamedIndividual	MBA:334	59375.002	25.000	1958.997	n2o:CCF2020
MBA:334	owl:NamedIndividual	MBA:301	59375.002	25.000	1958.997	n2o:CCF2020
MBA:301	owl:NamedIndividual	MBA:351	921250.027	25.000	1543.137	n2o:CCF2020
MBA:351	owl:NamedIndividual	MBA:301	921250.027	25.000	1543.137	n2o:CCF2020
MBA:301	owl:NamedIndividual	MBA:403	229375.007	25.000	1957.254	n2o:CCF2020
MBA:403	owl:NamedIndividual	MBA:301	229375.007	25.000	1957.254	n2o:CCF2020
MBA:301	owl:NamedIndividual	MBA:477	2235625.067	25.000	1682.330	n2o:CCF2020
MBA:477	owl:NamedIndividual	MBA:301	2235625.067	25.000	1682.330	n2o:CCF2020
MBA:301	owl:NamedIndividual	MBA:484682520	778750.023	25.000	920.490	n2o:CCF2020
MBA:484682520	owl:NamedIndividual	MBA:301	778750.023	25.000	920.490	n2o:CCF2020
MBA:301	owl:NamedIndividual	MBA:484682524	284375.008	25.000	981.225	n2o:CCF2020
MBA:484682524	owl:NamedIndividual	MBA:301	284375.008	25.000	981.225	n2o:CCF2020
MBA:301	owl:NamedIndividual	MBA:559	1229375.037	25.000	1341.536	n2o:CCF2020
MBA:559	owl:NamedIndividual	MBA:301	1229375.037	25.000	1341.536	n2o:CCF2020
MBA:301	owl:NamedIndividual	MBA:6	91250.003	25.000	166.891	n2o:CCF2020
MBA:6	owl:NamedIndividual	MBA:301	91250.003	25.000	166.891	n2o:CCF2020
MBA:301	owl:NamedIndividual	MBA:603	6875.000	25.000	1212.614	n2o:CCF2020
MBA:603	owl:NamedIndividual	MBA:301	6875.000	25.000	1212.614	n2o:CCF2020
MBA:301	owl:NamedIndividual	MBA:672	98750.003	25.000	1364.399	n2o:CCF2020
MBA:672	owl:NamedIndividual	MBA:301	98750.003	25.000	1364.399	n2o:CCF2020
MBA:301	owl:NamedIndividual	MBA:698	15000.000	25.000	4508.272	n2o:CCF2020
MBA:698	owl:NamedIndividual	MBA:301	15000.000	25.000	4508.272	n2o:CCF2020
MBA:301	owl:NamedIndividual	MBA:703	117500.004	25.000	1550.128	n2o:CCF2020
MBA:703	owl:NamedIndividual	MBA:301	117500.004	25.000	1550.128	n2o:CCF2020
MBA:301	owl:NamedIndividual	MBA:780	153125.005	25.000	2203.920	n2o:CCF2020
MBA:780	owl:NamedIndividual	MBA:301	153125.005	25.000	2203.920	n2o:CCF2020
MBA:301	owl:NamedIndividual	MBA:803	776875.023	25.000	1419.765	n2o:CCF2020
MBA:803	owl:NamedIndividual	MBA:301	776875.023	25.000	1419.765	n2o:CCF2020
MBA:301	owl:NamedIndividual	MBA:81	129375.004	25.000	1210.688	n2o:CCF2020
MBA:81	owl:NamedIndividual	MBA:301	129375.004	25.000	1210.688	n2o:CCF2020
MBA:303	owl:NamedIndividual	MBA:311	1896250.057	25.000	801.259	n2o:CCF2020
MBA:311	owl:NamedIndividual	MBA:303	1896250.057	25.000	801.259	n2o:CCF2020
MBA:303	owl:NamedIndividual	MBA:327	134375.004	25.000	824.355	n2o:CCF2020
MBA:327	owl:NamedIndividual	MBA:303	134375.004	25.000	824.355	n2o:CCF2020
MBA:303	owl:NamedIndividual	MBA:334	766250.023	25.000	772.752	n2o:CCF2020
MBA:334	owl:NamedIndividual	MBA:303	766250.023	25.000	772.752	n2o:CCF2020
MBA:303	owl:NamedIndividual	MBA:451	25625.001	25.000	846.512	n2o:CCF2020
MBA:451	owl:NamedIndividual	MBA:303	25625.001	25.000	846.512	n2o:CCF2020
MBA:303	owl:NamedIndividual	MBA:477	695625.021	25.000	1637.378	n2o:CCF2020
MBA:477	owl:NamedIndividual	MBA:303	695625.021	25.000	1637.378	n2o:CCF2020
MBA:303	owl:NamedIndividual	MBA:544	253750.008	25.000	289.538	n2o:CCF2020
MBA:544	owl:NamedIndividual	MBA:303	253750.008	25.000	289.538	n2o:CCF2020
MBA:303	owl:NamedIndividual	MBA:703	915000.027	25.000	416.274	n2o:CCF2020
MBA:703	owl:NamedIndividual	MBA:303	915000.027	25.000	416.274	n2o:CCF2020
MBA:303	owl:NamedIndividual	MBA:884	1771875.053	25.000	497.188	n2o:CCF2020
MBA:884	owl:NamedIndividual	MBA:303	1771875.053	25.000	497.188	n2o:CCF2020
MBA:303	owl:NamedIndividual	MBA:956	1971250.059	25.000	2123.230	n2o:CCF2020
MBA:956	owl:NamedIndividual	MBA:303	1971250.059	25.000	2123.230	n2o:CCF2020
MBA:303	owl:NamedIndividual	MBA:966	67500.002	25.000	319.462	n2o:CCF2020
MBA:966	owl:NamedIndividual	MBA:303	67500.002	25.000	319.462	n2o:CCF2020
MBA:304	owl:NamedIndividual	MBA:363	3562500.106	25.000	193.406	n2o:CCF2020
MBA:363	owl:NamedIndividual	MBA:304	3562500.106	25.000	193.406	n2o:CCF2020
MBA:304	owl:NamedIndividual	MBA:484	9375.000	25.000	1008.129	n2o:CCF2020
MBA:484	owl:NamedIndividual	MBA:304	9375.000	25.000	1008.129	n2o:CCF2020
MBA:304	owl:NamedIndividual	MBA:556	204375.006	25.000	1159.804	n2o:CCF2020
MBA:556	owl:NamedIndividual	MBA:304	204375.006	25.000	1159.804	n2o:CCF2020
MBA:304	owl:NamedIndividual	MBA:582	396875.012	25.000	977.192	n2o:CCF2020
MBA:582	owl:NamedIndividual	MBA:304	396875.012	25.000	977.192	n2o:CCF2020
MBA:304	owl:NamedIndividual	MBA:767	6875.000	25.000	844.778	n2o:CCF2020
MBA:767	owl:NamedIndividual	MBA:304	6875.000	25.000	844.778	n2o:CCF2020
MBA:304	owl:NamedIndividual	MBA:772	625.000	25.000	1883.352	n2o:CCF2020
MBA:772	owl:NamedIndividual	MBA:304	625.000	25.000	1883.352	n2o:CCF2020
MBA:304	owl:NamedIndividual	MBA:962	306875.009	25.000	890.022	n2o:CCF2020
MBA:962	owl:NamedIndividual	MBA:304	306875.009	25.000	890.022	n2o:CCF2020
MBA:307	owl:NamedIndividual	MBA:354	3288125.098	25.000	715.447	n2o:CCF2020
MBA:354	owl:NamedIndividual	MBA:307	3288125.098	25.000	715.447	n2o:CCF2020
MBA:310	owl:NamedIndividual	MBA:436	906875.027	25.000	1742.720	n2o:CCF2020
MBA:436	owl:NamedIndividual	MBA:310	906875.027	25.000	1742.720	n2o:CCF2020
MBA:310	owl:NamedIndividual	MBA:449	1010625.030	25.000	757.547	n2o:CCF2020
MBA:449	owl:NamedIndividual	MBA:310	1010625.030	25.000	757.547	n2o:CCF2020
MBA:310	owl:NamedIndividual	MBA:452	39375.001	25.000	1781.900	n2o:CCF2020
MBA:452	owl:NamedIndividual	MBA:310	39375.001	25.000	1781.900	n2o:CCF2020
MBA:310	owl:NamedIndividual	MBA:477	630625.019	25.000	1637.611	n2o:CCF2020
MBA:477	owl:NamedIndividual	MBA:310	630625.019	25.000	1637.611	n2o:CCF2020
MBA:310	owl:NamedIndividual	MBA:564	783750.023	25.000	1445.863	n2o:CCF2020
MBA:564	owl:NamedIndividual	MBA:310	783750.023	25.000	1445.863	n2o:CCF2020
MBA:310	owl:NamedIndividual	MBA:581	4202500.125	25.000	126.305	n2o:CCF2020
MBA:581	owl:NamedIndividual	MBA:310	4202500.125	25.000	126.305	n2o:CCF2020
MBA:310	owl:NamedIndividual	MBA:603	2041250.061	25.000	1136.795	n2o:CCF2020
MBA:603	owl:NamedIndividual	MBA:310	2041250.061	25.000	1136.795	n2o:CCF2020
MBA:310	owl:NamedIndividual	MBA:81	360000.011	25.000	750.795	n2o:CCF2020
MBA:81	owl:NamedIndividual	MBA:310	360000.011	25.000	750.795	n2o:CCF2020
MBA:311	owl:NamedIndividual	MBA:334	1492500.044	25.000	284.736	n2o:CCF2020
MBA:334	owl:NamedIndividual	MBA:311	1492500.044	25.000	284.736	n2o:CCF2020
MBA:311	owl:NamedIndividual	MBA:451	295000.009	25.000	848.964	n2o:CCF2020
MBA:451	owl:NamedIndividual	MBA:311	295000.009	25.000	848.964	n2o:CCF2020
MBA:311	owl:NamedIndividual	MBA:566	626250.019	25.000	882.097	n2o:CCF2020
MBA:566	owl:NamedIndividual	MBA:311	626250.019	25.000	882.097	n2o:CCF2020
MBA:311	owl:NamedIndividual	MBA:698	26250.001	25.000	5577.393	n2o:CCF2020
MBA:698	owl:NamedIndividual	MBA:311	26250.001	25.000	5577.393	n2o:CCF2020
MBA:311	owl:NamedIndividual	MBA:703	1581250.047	25.000	1200.810	n2o:CCF2020
MBA:703	owl:NamedIndividual	MBA:311	1581250.047	25.000	1200.810	n2o:CCF2020
MBA:311	owl:NamedIndividual	MBA:780	121875.004	25.000	432.545	n2o:CCF2020
MBA:780	owl:NamedIndividual	MBA:311	121875.004	25.000	432.545	n2o:CCF2020
MBA:311	owl:NamedIndividual	MBA:884	10000.000	25.000	838.431	n2o:CCF2020
MBA:884	owl:NamedIndividual	MBA:311	10000.000	25.000	838.431	n2o:CCF2020
MBA:311	owl:NamedIndividual	MBA:966	1358750.040	25.000	853.504	n2o:CCF2020
MBA:966	owl:NamedIndividual	MBA:311	1358750.040	25.000	853.504	n2o:CCF2020
MBA:312782554	owl:NamedIndividual	MBA:312782608	387500.012	25.000	685.010	n2o:CCF2020
MBA:312782608	owl:NamedIndividual	MBA:312782554	387500.012	25.000	685.010	n2o:CCF2020
MBA:312782554	owl:NamedIndividual	MBA:312782612	9375.000	25.000	790.467	n2o:CCF2020
MBA:312782612	owl:NamedIndividual	MBA:312782554	9375.000	25.000	790.467	n2o:CCF2020
MBA:312782554	owl:NamedIndividual	MBA:401	14375.000	25.000	460.881	n2o:CCF2020
MBA:401	owl:NamedIndividual	MBA:312782554	14375.000	25.000	460.881	n2o:CCF2020
MBA:312782554	owl:NamedIndividual	MBA:670	1128750.034	25.000	602.949	n2o:CCF2020
MBA:670	owl:NamedIndividual	MBA:312782554	1128750.034	25.000	602.949	n2o:CCF2020
MBA:312782554	owl:NamedIndividual	MBA:721	2500.000	25.000	1906.279	n2o:CCF2020
MBA:721	owl:NamedIndividual	MBA:312782554	2500.000	25.000	1906.279	n2o:CCF2020
MBA:312782554	owl:NamedIndividual	MBA:821	172500.005	25.000	1942.258	n2o:CCF2020
MBA:821	owl:NamedIndividual	MBA:312782554	172500.005	25.000	1942.258	n2o:CCF2020
MBA:312782554	owl:NamedIndividual	MBA:965	268125.008	25.000	978.463	n2o:CCF2020
MBA:965	owl:NamedIndividual	MBA:312782554	268125.008	25.000	978.463	n2o:CCF2020
MBA:312782586	owl:NamedIndividual	MBA:312782636	15625.000	25.000	850.709	n2o:CCF2020
MBA:312782636	owl:NamedIndividual	MBA:312782586	15625.000	25.000	850.709	n2o:CCF2020
MBA:312782586	owl:NamedIndividual	MBA:312782640	146250.004	25.000	597.895	n2o:CCF2020
MBA:312782640	owl:NamedIndividual	MBA:312782586	146250.004	25.000	597.895	n2o:CCF2020
MBA:312782586	owl:NamedIndividual	MBA:312782644	15000.000	25.000	808.533	n2o:CCF2020
MBA:312782644	owl:NamedIndividual	MBA:312782586	15000.000	25.000	808.533	n2o:CCF2020
MBA:312782586	owl:NamedIndividual	MBA:573	335000.010	25.000	297.610	n2o:CCF2020
MBA:573	owl:NamedIndividual	MBA:312782586	335000.010	25.000	297.610	n2o:CCF2020
MBA:312782586	owl:NamedIndividual	MBA:973	28750.001	25.000	406.603	n2o:CCF2020
MBA:973	owl:NamedIndividual	MBA:312782586	28750.001	25.000	406.603	n2o:CCF2020
MBA:312782604	owl:NamedIndividual	MBA:312782608	1815625.054	25.000	150.846	n2o:CCF2020
MBA:312782608	owl:NamedIndividual	MBA:312782604	1815625.054	25.000	150.846	n2o:CCF2020
MBA:312782604	owl:NamedIndividual	MBA:593	458125.014	25.000	1474.566	n2o:CCF2020
MBA:593	owl:NamedIndividual	MBA:312782604	458125.014	25.000	1474.566	n2o:CCF2020
MBA:312782604	owl:NamedIndividual	MBA:981	507500.015	25.000	1218.033	n2o:CCF2020
MBA:981	owl:NamedIndividual	MBA:312782604	507500.015	25.000	1218.033	n2o:CCF2020
MBA:312782608	owl:NamedIndividual	MBA:312782612	1651250.049	25.000	157.053	n2o:CCF2020
MBA:312782612	owl:NamedIndividual	MBA:312782608	1651250.049	25.000	157.053	n2o:CCF2020
MBA:312782608	owl:NamedIndividual	MBA:593	18125.001	25.000	1472.712	n2o:CCF2020
MBA:593	owl:NamedIndividual	MBA:312782608	18125.001	25.000	1472.712	n2o:CCF2020
MBA:312782608	owl:NamedIndividual	MBA:721	15625.000	25.000	1277.887	n2o:CCF2020
MBA:721	owl:NamedIndividual	MBA:312782608	15625.000	25.000	1277.887	n2o:CCF2020
MBA:312782608	owl:NamedIndividual	MBA:821	741875.022	25.000	1347.755	n2o:CCF2020
MBA:821	owl:NamedIndividual	MBA:312782608	741875.022	25.000	1347.755	n2o:CCF2020
MBA:312782608	owl:NamedIndividual	MBA:981	20000.001	25.000	1178.256	n2o:CCF2020
MBA:981	owl:NamedIndividual	MBA:312782608	20000.001	25.000	1178.256	n2o:CCF2020
MBA:312782612	owl:NamedIndividual	MBA:721	383125.011	25.000	1264.122	n2o:CCF2020
MBA:721	owl:NamedIndividual	MBA:312782612	383125.011	25.000	1264.122	n2o:CCF2020
MBA:312782612	owl:NamedIndividual	MBA:821	18750.001	25.000	1353.748	n2o:CCF2020
MBA:821	owl:NamedIndividual	MBA:312782612	18750.001	25.000	1353.748	n2o:CCF2020
MBA:312782620	owl:NamedIndividual	MBA:312782624	1222500.036	25.000	94.808	n2o:CCF2020
MBA:312782624	owl:NamedIndividual	MBA:312782620	1222500.036	25.000	94.808	n2o:CCF2020
MBA:312782620	owl:NamedIndividual	MBA:33	476875.014	25.000	1112.722	n2o:CCF2020
MBA:33	owl:NamedIndividual	MBA:312782620	476875.014	25.000	1112.722	n2o:CCF2020
MBA:312782620	owl:NamedIndividual	MBA:778	15625.000	25.000	1184.065	n2o:CCF2020
MBA:778	owl:NamedIndividual	MBA:312782620	15625.000	25.000	1184.065	n2o:CCF2020
MBA:312782624	owl:NamedIndividual	MBA:33	16250.000	25.000	1103.262	n2o:CCF2020
MBA:33	owl:NamedIndividual	MBA:312782624	16250.000	25.000	1103.262	n2o:CCF2020
MBA:312782624	owl:NamedIndividual	MBA:484682512	1226875.037	25.000	1295.623	n2o:CCF2020
MBA:484682512	owl:NamedIndividual	MBA:312782624	1226875.037	25.000	1295.623	n2o:CCF2020
MBA:312782632	owl:NamedIndividual	MBA:312782636	3389375.101	25.000	117.030	n2o:CCF2020
MBA:312782636	owl:NamedIndividual	MBA:312782632	3389375.101	25.000	117.030	n2o:CCF2020
MBA:312782632	owl:NamedIndividual	MBA:421	32500.001	25.000	1179.124	n2o:CCF2020
MBA:421	owl:NamedIndividual	MBA:312782632	32500.001	25.000	1179.124	n2o:CCF2020
MBA:312782632	owl:NamedIndividual	MBA:427	5000.000	25.000	2332.664	n2o:CCF2020
MBA:427	owl:NamedIndividual	MBA:312782632	5000.000	25.000	2332.664	n2o:CCF2020
MBA:312782632	owl:NamedIndividual	MBA:526	186875.006	25.000	1822.534	n2o:CCF2020
MBA:526	owl:NamedIndividual	MBA:312782632	186875.006	25.000	1822.534	n2o:CCF2020
MBA:312782632	owl:NamedIndividual	MBA:540	56250.002	25.000	2509.419	n2o:CCF2020
MBA:540	owl:NamedIndividual	MBA:312782632	56250.002	25.000	2509.419	n2o:CCF2020
MBA:312782632	owl:NamedIndividual	MBA:750	238125.007	25.000	666.438	n2o:CCF2020
MBA:750	owl:NamedIndividual	MBA:312782632	238125.007	25.000	666.438	n2o:CCF2020
MBA:312782632	owl:NamedIndividual	MBA:836	80000.002	25.000	2301.772	n2o:CCF2020
MBA:836	owl:NamedIndividual	MBA:312782632	80000.002	25.000	2301.772	n2o:CCF2020
MBA:312782632	owl:NamedIndividual	MBA:843	45625.001	25.000	923.263	n2o:CCF2020
MBA:843	owl:NamedIndividual	MBA:312782632	45625.001	25.000	923.263	n2o:CCF2020
MBA:312782632	owl:NamedIndividual	MBA:888	6250.000	25.000	2479.710	n2o:CCF2020
MBA:888	owl:NamedIndividual	MBA:312782632	6250.000	25.000	2479.710	n2o:CCF2020
MBA:312782632	owl:NamedIndividual	MBA:97	363750.011	25.000	1582.024	n2o:CCF2020
MBA:97	owl:NamedIndividual	MBA:312782632	363750.011	25.000	1582.024	n2o:CCF2020
MBA:312782632	owl:NamedIndividual	MBA:973	3750.000	25.000	1117.976	n2o:CCF2020
MBA:973	owl:NamedIndividual	MBA:312782632	3750.000	25.000	1117.976	n2o:CCF2020
MBA:312782636	owl:NamedIndividual	MBA:312782640	1391875.041	25.000	262.437	n2o:CCF2020
MBA:312782640	owl:NamedIndividual	MBA:312782636	1391875.041	25.000	262.437	n2o:CCF2020
MBA:312782636	owl:NamedIndividual	MBA:312782644	1255000.037	25.000	170.620	n2o:CCF2020
MBA:312782644	owl:NamedIndividual	MBA:312782636	1255000.037	25.000	170.620	n2o:CCF2020
MBA:312782636	owl:NamedIndividual	MBA:427	149375.004	25.000	2218.266	n2o:CCF2020
MBA:427	owl:NamedIndividual	MBA:312782636	149375.004	25.000	2218.266	n2o:CCF2020
MBA:312782636	owl:NamedIndividual	MBA:52	51875.002	25.000	2316.374	n2o:CCF2020
MBA:52	owl:NamedIndividual	MBA:312782636	51875.002	25.000	2316.374	n2o:CCF2020
MBA:312782636	owl:NamedIndividual	MBA:526	13750.000	25.000	1770.914	n2o:CCF2020
MBA:526	owl:NamedIndividual	MBA:312782636	13750.000	25.000	1770.914	n2o:CCF2020
MBA:312782636	owl:NamedIndividual	MBA:543	279375.008	25.000	1623.049	n2o:CCF2020
MBA:543	owl:NamedIndividual	MBA:312782636	279375.008	25.000	1623.049	n2o:CCF2020
MBA:312782636	owl:NamedIndividual	MBA:573	2500.000	25.000	1063.868	n2o:CCF2020
MBA:573	owl:NamedIndividual	MBA:312782636	2500.000	25.000	1063.868	n2o:CCF2020
MBA:312782636	owl:NamedIndividual	MBA:664	46250.001	25.000	1539.777	n2o:CCF2020
MBA:664	owl:NamedIndividual	MBA:312782636	46250.001	25.000	1539.777	n2o:CCF2020
MBA:312782636	owl:NamedIndividual	MBA:692	1875.000	25.000	2229.466	n2o:CCF2020
MBA:692	owl:NamedIndividual	MBA:312782636	1875.000	25.000	2229.466	n2o:CCF2020
MBA:312782636	owl:NamedIndividual	MBA:750	9375.000	25.000	779.619	n2o:CCF2020
MBA:750	owl:NamedIndividual	MBA:312782636	9375.000	25.000	779.619	n2o:CCF2020
MBA:312782636	owl:NamedIndividual	MBA:843	13125.000	25.000	865.024	n2o:CCF2020
MBA:843	owl:NamedIndividual	MBA:312782636	13125.000	25.000	865.024	n2o:CCF2020
MBA:312782636	owl:NamedIndividual	MBA:888	95625.003	25.000	2368.588	n2o:CCF2020
MBA:888	owl:NamedIndividual	MBA:312782636	95625.003	25.000	2368.588	n2o:CCF2020
MBA:312782636	owl:NamedIndividual	MBA:973	53125.002	25.000	1123.878	n2o:CCF2020
MBA:973	owl:NamedIndividual	MBA:312782636	53125.002	25.000	1123.878	n2o:CCF2020
MBA:312782636	owl:NamedIndividual	MBA:988	5625.000	25.000	2324.666	n2o:CCF2020
MBA:988	owl:NamedIndividual	MBA:312782636	5625.000	25.000	2324.666	n2o:CCF2020
MBA:312782640	owl:NamedIndividual	MBA:312782644	1201250.036	25.000	222.005	n2o:CCF2020
MBA:312782644	owl:NamedIndividual	MBA:312782640	1201250.036	25.000	222.005	n2o:CCF2020
MBA:312782640	owl:NamedIndividual	MBA:573	26875.001	25.000	834.719	n2o:CCF2020
MBA:573	owl:NamedIndividual	MBA:312782640	26875.001	25.000	834.719	n2o:CCF2020
MBA:312782644	owl:NamedIndividual	MBA:312782648	1910625.057	25.000	172.784	n2o:CCF2020
MBA:312782648	owl:NamedIndividual	MBA:312782644	1910625.057	25.000	172.784	n2o:CCF2020
MBA:312782644	owl:NamedIndividual	MBA:52	389375.012	25.000	2200.806	n2o:CCF2020
MBA:52	owl:NamedIndividual	MBA:312782644	389375.012	25.000	2200.806	n2o:CCF2020
MBA:312782644	owl:NamedIndividual	MBA:613	78750.002	25.000	951.964	n2o:CCF2020
MBA:613	owl:NamedIndividual	MBA:312782644	78750.002	25.000	951.964	n2o:CCF2020
MBA:312782644	owl:NamedIndividual	MBA:664	80000.002	25.000	1489.052	n2o:CCF2020
MBA:664	owl:NamedIndividual	MBA:312782644	80000.002	25.000	1489.052	n2o:CCF2020
MBA:312782644	owl:NamedIndividual	MBA:692	34375.001	25.000	2080.047	n2o:CCF2020
MBA:692	owl:NamedIndividual	MBA:312782644	34375.001	25.000	2080.047	n2o:CCF2020
MBA:312782644	owl:NamedIndividual	MBA:727	105625.003	25.000	1400.499	n2o:CCF2020
MBA:727	owl:NamedIndividual	MBA:312782644	105625.003	25.000	1400.499	n2o:CCF2020
MBA:312782644	owl:NamedIndividual	MBA:729	20625.001	25.000	1612.391	n2o:CCF2020
MBA:729	owl:NamedIndividual	MBA:312782644	20625.001	25.000	1612.391	n2o:CCF2020
MBA:312782644	owl:NamedIndividual	MBA:74	3750.000	25.000	833.502	n2o:CCF2020
MBA:74	owl:NamedIndividual	MBA:312782644	3750.000	25.000	833.502	n2o:CCF2020
MBA:312782644	owl:NamedIndividual	MBA:743	5000.000	25.000	1238.913	n2o:CCF2020
MBA:743	owl:NamedIndividual	MBA:312782644	5000.000	25.000	1238.913	n2o:CCF2020
MBA:312782644	owl:NamedIndividual	MBA:902	470625.014	25.000	662.699	n2o:CCF2020
MBA:902	owl:NamedIndividual	MBA:312782644	470625.014	25.000	662.699	n2o:CCF2020
MBA:312782644	owl:NamedIndividual	MBA:977	1875.000	25.000	2202.971	n2o:CCF2020
MBA:977	owl:NamedIndividual	MBA:312782644	1875.000	25.000	2202.971	n2o:CCF2020
MBA:312782644	owl:NamedIndividual	MBA:988	140000.004	25.000	2165.052	n2o:CCF2020
MBA:988	owl:NamedIndividual	MBA:312782644	140000.004	25.000	2165.052	n2o:CCF2020
MBA:312782648	owl:NamedIndividual	MBA:312782652	1522500.045	25.000	85.262	n2o:CCF2020
MBA:312782652	owl:NamedIndividual	MBA:312782648	1522500.045	25.000	85.262	n2o:CCF2020
MBA:312782648	owl:NamedIndividual	MBA:729	403750.012	25.000	1440.184	n2o:CCF2020
MBA:729	owl:NamedIndividual	MBA:312782648	403750.012	25.000	1440.184	n2o:CCF2020
MBA:312782648	owl:NamedIndividual	MBA:74	61875.002	25.000	850.148	n2o:CCF2020
MBA:74	owl:NamedIndividual	MBA:312782648	61875.002	25.000	850.148	n2o:CCF2020
MBA:312782648	owl:NamedIndividual	MBA:743	1875.000	25.000	1153.683	n2o:CCF2020
MBA:743	owl:NamedIndividual	MBA:312782648	1875.000	25.000	1153.683	n2o:CCF2020
MBA:312782648	owl:NamedIndividual	MBA:786	18750.001	25.000	1206.498	n2o:CCF2020
MBA:786	owl:NamedIndividual	MBA:312782648	18750.001	25.000	1206.498	n2o:CCF2020
MBA:312782648	owl:NamedIndividual	MBA:902	15000.000	25.000	830.055	n2o:CCF2020
MBA:902	owl:NamedIndividual	MBA:312782648	15000.000	25.000	830.055	n2o:CCF2020
MBA:312782648	owl:NamedIndividual	MBA:977	82500.002	25.000	2032.981	n2o:CCF2020
MBA:977	owl:NamedIndividual	MBA:312782648	82500.002	25.000	2032.981	n2o:CCF2020
MBA:312782652	owl:NamedIndividual	MBA:484682512	1004375.030	25.000	2494.090	n2o:CCF2020
MBA:484682512	owl:NamedIndividual	MBA:312782652	1004375.030	25.000	2494.090	n2o:CCF2020
MBA:312782652	owl:NamedIndividual	MBA:786	61875.002	25.000	1122.194	n2o:CCF2020
MBA:786	owl:NamedIndividual	MBA:312782652	61875.002	25.000	1122.194	n2o:CCF2020
MBA:312782652	owl:NamedIndividual	MBA:956	547500.016	25.000	3695.128	n2o:CCF2020
MBA:956	owl:NamedIndividual	MBA:312782652	547500.016	25.000	3695.128	n2o:CCF2020
MBA:313	owl:NamedIndividual	MBA:321	103750.003	25.000	1421.046	n2o:CCF2020
MBA:321	owl:NamedIndividual	MBA:313	103750.003	25.000	1421.046	n2o:CCF2020
MBA:313	owl:NamedIndividual	MBA:325	65000.002	25.000	673.583	n2o:CCF2020
MBA:325	owl:NamedIndividual	MBA:313	65000.002	25.000	673.583	n2o:CCF2020
MBA:313	owl:NamedIndividual	MBA:326	1553750.046	25.000	1875.016	n2o:CCF2020
MBA:326	owl:NamedIndividual	MBA:313	1553750.046	25.000	1875.016	n2o:CCF2020
MBA:313	owl:NamedIndividual	MBA:336	22500.001	25.000	1288.878	n2o:CCF2020
MBA:336	owl:NamedIndividual	MBA:313	22500.001	25.000	1288.878	n2o:CCF2020
MBA:313	owl:NamedIndividual	MBA:35	754375.022	25.000	214.550	n2o:CCF2020
MBA:35	owl:NamedIndividual	MBA:313	754375.022	25.000	214.550	n2o:CCF2020
